Content ID,User ID,Type,Datetime,Score,Category,Content type
8d32243c-2dd1-4128-bde1-d643207e582c,48e834aa-fd4a-4206-93e8-ac8fdac613bc,disgust,24-06-2020,0,studying,photo
e2c433d2-096e-484e-8c69-28f0bb69f3b7,1f7e22c8-558a-4b6f-a04f-b219593f029e,disgust,24-01-2021,0,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,intrigued,18-09-2020,45,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,5ffd8b51-164e-47e2-885e-8b8c46eb63ed,worried,26-11-2020,12,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,f8926cfa-7036-4929-b5db-925c26daea1a,heart,06-11-2020,60,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,a5c65404-5894-4b87-82f2-d787cbee86b4,indifferent,13-08-2020,20,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,6053d7e5-47da-4156-8b7c-dacf23a0e660,like,03-01-2021,50,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,like,18-12-2020,50,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,76cb4dbe-7748-49ab-8179-6e3f3b840dd6,interested,26-02-2021,30,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,hate,11-08-2020,5,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,3efc3621-873a-4b80-a0cb-27e531d600be,scared,22-05-2021,15,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,d3aa94aa-3e81-49e4-915a-d269e4f42f29,disgust,25-11-2020,0,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,bcdf88dc-2a52-4716-bc24-a1b46040c8ce,heart,16-05-2021,60,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,cad2d54d-9555-4dfe-bfcd-7a584895a002,scared,20-12-2020,15,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,9bb5d084-0b28-4352-8591-5b5a4efecdf0,interested,30-07-2020,30,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,311d7214-711f-4f66-bc9a-e835fa54ffb6,indifferent,26-03-2021,20,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,like,09-01-2021,50,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,38cceae3-14e0-49bb-8087-f6f210a2053a,disgust,26-01-2021,0,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,69532ce2-1ffe-4187-8042-0230d115b24e,hate,31-05-2021,5,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,7dd7dec0-5758-4a6e-a7dd-27a20e57c757,super love,06-06-2021,75,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,80c36ce2-2cef-4a47-a563-d2a60a2b1825,scared,26-06-2020,15,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,47def058-01cc-478f-9830-eaddcccac633,intrigued,27-05-2021,45,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,7be6e8bc-39b0-4035-ac93-1df8fd7e1928,hate,28-09-2020,5,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,3205ad12-726a-4b65-a15a-1a899a9d310b,like,01-11-2020,50,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,7d624010-a0e7-455b-a606-48c5c467dd80,heart,14-06-2021,60,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,3b751c3f-bab7-4b2b-a95f-10d57c02aa6a,dislike,26-07-2020,10,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,4cff698b-def1-497c-a78e-75058de67fe8,like,17-07-2020,50,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,95258c36-5b6b-4591-85ee-0c43f503c1d5,hate,27-02-2021,5,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,225f147b-0951-40a8-96fb-2ceba9f3153a,love,16-03-2021,65,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,11f207c2-0113-47e5-aa9a-df2c7b91ac75,scared,12-07-2020,15,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,fe0e2711-bad0-4a0a-90fa-b2d9e8c773a8,super love,06-09-2020,75,science,audio
e2c433d2-096e-484e-8c69-28f0bb69f3b7,29ba1f29-2e45-41bd-9c43-05d0dae6c1c6,super love,13-07-2020,75,science,audio
3d8fffab-6107-4d7b-9485-c610e233c91c,948f7e9d-49bb-4770-bc9d-cb3fb65cca15,heart,30-09-2020,60,studying,photo
3d8fffab-6107-4d7b-9485-c610e233c91c,f73a01fe-444d-4b94-8d0e-4ec2cb97495b,scared,23-08-2020,15,studying,photo
3d8fffab-6107-4d7b-9485-c610e233c91c,fc709c94-7491-4753-ad53-dfee49823a2f,want,11-01-2021,70,studying,photo
3d8fffab-6107-4d7b-9485-c610e233c91c,91fa7240-3d29-4dd0-baf1-ace7742a6e3f,worried,09-06-2021,12,studying,photo
3d8fffab-6107-4d7b-9485-c610e233c91c,571d7193-a3e6-4909-b25c-e891fc126f31,interested,19-04-2021,30,studying,photo
3d8fffab-6107-4d7b-9485-c610e233c91c,30be2156-59d1-451e-beea-1a3690200a2b,worried,05-07-2020,12,studying,photo
3d8fffab-6107-4d7b-9485-c610e233c91c,03e3a23a-a77a-41da-9ecd-3f2ff9e5bc90,love,20-11-2020,65,studying,photo
3d8fffab-6107-4d7b-9485-c610e233c91c,3d13e0d3-e765-4065-9221-3f864689b9e0,dislike,28-06-2020,10,studying,photo
3d8fffab-6107-4d7b-9485-c610e233c91c,9b6d35f9-5e15-4cd0-a8d7-b1f3340e02c4,intrigued,19-04-2021,45,studying,photo
3d8fffab-6107-4d7b-9485-c610e233c91c,fe224147-e893-4178-b46e-b12f22bd7ed1,peeking,20-09-2020,35,studying,photo
3d8fffab-6107-4d7b-9485-c610e233c91c,8d3661fd-d953-4c1b-857d-82b3e34f569e,interested,23-09-2020,30,studying,photo
3d8fffab-6107-4d7b-9485-c610e233c91c,90e2caab-9daa-4bf0-8104-c25e6c70c59d,worried,14-11-2020,12,studying,photo
3d8fffab-6107-4d7b-9485-c610e233c91c,9d0a0b94-b081-40d7-bf56-6f8f4750dbaf,love,15-11-2020,65,studying,photo
3d8fffab-6107-4d7b-9485-c610e233c91c,dbacabf8-7ebd-4f22-a261-59d8dad306f1,love,27-10-2020,65,studying,photo
3d8fffab-6107-4d7b-9485-c610e233c91c,3956593b-7739-426a-b7a5-e841c95a5df9,dislike,30-11-2020,10,studying,photo
3d8fffab-6107-4d7b-9485-c610e233c91c,06a8036a-6e4c-4b15-a6c8-ca74ac11ea73,peeking,26-01-2021,35,studying,photo
3d8fffab-6107-4d7b-9485-c610e233c91c,8298747d-33c8-441c-9c5a-a6cf648c95d8,heart,23-12-2020,60,studying,photo
3d8fffab-6107-4d7b-9485-c610e233c91c,dbacabf8-7ebd-4f22-a261-59d8dad306f1,intrigued,11-11-2020,45,studying,photo
3d8fffab-6107-4d7b-9485-c610e233c91c,24789387-968b-425a-8836-14e243cda16c,scared,22-08-2020,15,studying,photo
3d8fffab-6107-4d7b-9485-c610e233c91c,9bbcd241-2de4-4a55-a3fe-2292cfbdc11c,love,31-03-2021,65,studying,photo
3d8fffab-6107-4d7b-9485-c610e233c91c,de1d478e-3552-4223-b039-d3086cc485ec,dislike,05-06-2021,10,studying,photo
3d8fffab-6107-4d7b-9485-c610e233c91c,15e325b1-c221-4bf8-8010-18d76b03646e,peeking,28-05-2021,35,studying,photo
aa9ea032-0fea-42c3-88d9-666685d4b32b,9b6d35f9-5e15-4cd0-a8d7-b1f3340e02c4,worried,01-06-2021,12,veganism,GIF
aa9ea032-0fea-42c3-88d9-666685d4b32b,ae4eaf32-9db8-457d-ad58-1c4fad4b7eff,interested,30-12-2020,30,veganism,GIF
eaddee3e-3a23-47cd-9785-ab7f2120a293,61d88e0e-c0e7-4352-85ad-555e464ff933,indifferent,16-06-2021,20,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,5a1ab9a3-1983-4021-9557-d3700a276746,worried,11-07-2020,12,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab,super love,17-09-2020,75,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,afab7336-04d3-45fe-8917-0327c56e7435,hate,14-06-2021,5,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,a6668254-c779-424c-8c8b-1762bf45916e,dislike,10-10-2020,10,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,love,15-07-2020,65,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,b1954833-b6a5-4c6c-9709-80686b7768c4,want,14-07-2020,70,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,a4fd7920-9edf-4930-84bd-7a38b3bf9cec,want,05-12-2020,70,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,8f41c07f-db4f-44f3-ae81-1f99cee047eb,like,20-06-2020,50,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,47def058-01cc-478f-9830-eaddcccac633,peeking,29-08-2020,35,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,69f2735b-eee6-4fc1-a934-b31c20beb780,worried,29-11-2020,12,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,scared,05-09-2020,15,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,374634b7-aead-4f2f-9303-c15f456c4094,love,09-01-2021,65,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,b0d6f088-ee97-4087-aeb1-4957f24a5f4d,indifferent,11-04-2021,20,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,ad4bd878-55e7-487c-a4db-470b23bbd832,indifferent,11-08-2020,20,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,peeking,19-10-2020,35,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,5d33137a-3306-4d5f-8ab1-48d2446a12b0,interested,25-11-2020,30,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,c76c3393-88e2-47b0-ac37-dc4f2053f5a5,disgust,26-12-2020,0,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,5b3b843e-7c66-4eac-82b6-8d6f7a19277c,peeking,23-06-2020,35,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,002cd824-10f2-447c-8d1c-940325a1cdf4,hate,08-04-2021,5,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,2941011b-f214-4430-8a14-e791ed0805bb,like,04-10-2020,50,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,4c0558bc-b0d9-44b0-8b70-5fc6acb6c362,want,28-03-2021,70,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,a540d720-b44a-4d3d-9643-e12bca77d1f3,worried,02-10-2020,12,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,e6a52b6a-20ec-4b09-bbb7-4a1138014985,disgust,02-04-2021,0,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,fe37b2b4-ee09-4caf-aff5-fd15f6f083a1,worried,27-05-2021,12,science,video
eaddee3e-3a23-47cd-9785-ab7f2120a293,76cb4dbe-7748-49ab-8179-6e3f3b840dd6,like,04-12-2020,50,science,video
9ef39aa2-60f9-4e4b-b666-c6cb97015503,9fbae7e6-65a9-4753-8db9-5f7855b6a540,want,24-09-2020,70,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,5fbf758a-376b-472c-8aca-a87ff1db3e6d,love,25-02-2021,65,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab,scared,22-05-2021,15,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,want,04-05-2021,70,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,76a034b7-e163-4735-a15b-b0ff645ca627,intrigued,30-01-2021,45,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,b09e3125-2162-443b-bea0-25895b7605bc,like,04-04-2021,50,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,26c6734f-42b6-48f8-a08e-e1c3a79019d0,want,13-05-2021,70,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,ddd079a8-00dd-4aab-9551-11961171db16,dislike,28-03-2021,10,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,10f311c3-f547-4260-8c0e-a155008b7936,like,04-03-2021,50,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,fe15963d-0a77-4247-9bc6-04e146b826b2,love,07-11-2020,65,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,0873e9a7-234a-4096-a92a-8dc7a03eb0c5,like,09-02-2021,50,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,33c1cee6-ae56-4f8e-84fc-ee0a4b7bbf4c,intrigued,09-09-2020,45,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,0c347562-ce55-450b-91ab-0707662b36f5,interested,26-11-2020,30,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,8b49caad-bcc5-43de-bf40-34a66ff8805c,disgust,16-01-2021,0,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,c5d04879-87bd-4950-9e63-334382ef53af,intrigued,14-03-2021,45,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,a8229d24-f219-4930-a382-24049a8f73bb,love,04-04-2021,65,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,43dc107a-bd3f-4cfe-96f7-8d17ca485bc2,indifferent,01-09-2020,20,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,8af596f3-c67c-4f40-a0cc-e258e730a8f5,peeking,15-04-2021,35,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,dbacabf8-7ebd-4f22-a261-59d8dad306f1,scared,16-03-2021,15,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,bf970f55-66c1-402d-a5d7-f086421516c9,intrigued,12-05-2021,45,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,fd4da61a-5102-4311-8b9f-2ec57bfac6b1,hate,13-08-2020,5,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,9e9c6089-692f-406c-afee-50f62c127e9d,dislike,04-11-2020,10,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,fe15963d-0a77-4247-9bc6-04e146b826b2,super love,31-07-2020,75,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,bb987a93-cd4f-4b6b-8691-0997ff8a8ce8,indifferent,27-09-2020,20,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,de050611-e926-43bb-b1ea-502d8bd25bfc,peeking,20-06-2020,35,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,5a1ab9a3-1983-4021-9557-d3700a276746,intrigued,08-05-2021,45,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,ec2729db-9794-466e-93ba-a19402e16bef,heart,29-03-2021,60,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,98411adf-cfc0-400d-aac8-e215571ef3f2,intrigued,04-05-2021,45,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,9b8a3e97-eee6-4de5-ab88-e00d2c0db6b9,love,21-08-2020,65,travel,GIF
9ef39aa2-60f9-4e4b-b666-c6cb97015503,9fbae7e6-65a9-4753-8db9-5f7855b6a540,super love,02-03-2021,75,travel,GIF
841403fd-321b-4118-90b3-cc0075d64047,9ed68c70-13fd-4346-808f-2665943c46d6,want,15-08-2020,70,studying,GIF
841403fd-321b-4118-90b3-cc0075d64047,f7d73e35-248c-4369-9e4d-1f38bea06a5f,heart,19-10-2020,60,studying,GIF
841403fd-321b-4118-90b3-cc0075d64047,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,like,29-12-2020,50,studying,GIF
841403fd-321b-4118-90b3-cc0075d64047,a94a7d87-65df-4c21-847a-0e8af6cb5c02,intrigued,01-04-2021,45,studying,GIF
841403fd-321b-4118-90b3-cc0075d64047,48bed4d7-0329-472c-96d9-b23a103eb834,super love,23-03-2021,75,studying,GIF
841403fd-321b-4118-90b3-cc0075d64047,31d378e7-9e95-4e8a-b564-7fd346027dfe,like,10-06-2021,50,studying,GIF
841403fd-321b-4118-90b3-cc0075d64047,fa3e42f0-71d8-455f-b024-e52d5c27a145,heart,05-07-2020,60,studying,GIF
841403fd-321b-4118-90b3-cc0075d64047,45064aca-5e28-4b1f-be64-202fc5e0daba,heart,03-09-2020,60,studying,GIF
841403fd-321b-4118-90b3-cc0075d64047,e8849148-1482-4926-9f28-a537630b9ba2,heart,02-09-2020,60,studying,GIF
841403fd-321b-4118-90b3-cc0075d64047,375985a6-ae79-43d2-b7c6-b182d83f1eaf,indifferent,13-10-2020,20,studying,GIF
841403fd-321b-4118-90b3-cc0075d64047,192a526b-4952-4bda-b659-4661dab12716,indifferent,14-02-2021,20,studying,GIF
841403fd-321b-4118-90b3-cc0075d64047,b4a6b3ac-b6af-4525-8d59-7afc00ff279d,interested,18-01-2021,30,studying,GIF
841403fd-321b-4118-90b3-cc0075d64047,0c5b0547-820a-4beb-832e-3162f74ccfa7,indifferent,26-11-2020,20,studying,GIF
841403fd-321b-4118-90b3-cc0075d64047,13c06e7e-833d-47eb-a790-5e09ccfd8d2c,intrigued,22-09-2020,45,studying,GIF
841403fd-321b-4118-90b3-cc0075d64047,c924f935-cff8-45c0-b4b7-5ed2c6cdaac8,interested,30-04-2021,30,studying,GIF
841403fd-321b-4118-90b3-cc0075d64047,80e03bc0-fc8f-475b-a4dd-870844b7a313,peeking,01-02-2021,35,studying,GIF
841403fd-321b-4118-90b3-cc0075d64047,30a7de62-d6a1-47d6-963f-0724adf18c4b,disgust,27-09-2020,0,studying,GIF
841403fd-321b-4118-90b3-cc0075d64047,e74edcea-5db4-4412-a4ce-eb7c5adc314a,heart,13-03-2021,60,studying,GIF
2d0926be-9a29-4e6c-b342-815c70172214,5ad56e97-58f6-4e66-9b8f-5c16358a9a97,like,27-10-2020,50,animals,GIF
2d0926be-9a29-4e6c-b342-815c70172214,da97952a-2eba-46c4-a19e-3df3c40a1524,love,27-06-2020,65,animals,GIF
2d0926be-9a29-4e6c-b342-815c70172214,04e52602-e370-4a99-bfda-f0c1655058da,scared,11-09-2020,15,animals,GIF
2d0926be-9a29-4e6c-b342-815c70172214,3c45659f-e24d-4b0d-8210-0b7704ea1ac6,peeking,15-06-2021,35,animals,GIF
2d0926be-9a29-4e6c-b342-815c70172214,5870e611-6218-48e1-a9a0-ba86fe5598f7,dislike,15-09-2020,10,animals,GIF
2d0926be-9a29-4e6c-b342-815c70172214,fe1c151b-1a95-43fa-9a4c-f3214adba852,worried,19-08-2020,12,animals,GIF
2d0926be-9a29-4e6c-b342-815c70172214,57617bf3-b7d0-49cb-8d88-7d8346656397,indifferent,26-02-2021,20,animals,GIF
2d0926be-9a29-4e6c-b342-815c70172214,94bf7864-a52e-405e-a729-9702bf79c234,super love,05-11-2020,75,animals,GIF
2d0926be-9a29-4e6c-b342-815c70172214,1add9169-fda0-4da2-82a0-4de3bf7ed8ca,super love,18-12-2020,75,animals,GIF
2d0926be-9a29-4e6c-b342-815c70172214,30a7de62-d6a1-47d6-963f-0724adf18c4b,dislike,02-10-2020,10,animals,GIF
2d0926be-9a29-4e6c-b342-815c70172214,bf721d00-4fa1-44b1-834f-4730cd51aefa,indifferent,24-10-2020,20,animals,GIF
2d0926be-9a29-4e6c-b342-815c70172214,80c36ce2-2cef-4a47-a563-d2a60a2b1825,intrigued,17-08-2020,45,animals,GIF
2d0926be-9a29-4e6c-b342-815c70172214,7d8464e7-44df-46bd-b338-d599eb730ea2,indifferent,08-11-2020,20,animals,GIF
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,af647535-dae8-4ca3-9203-bf4bfc607ffe,hate,12-10-2020,5,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,2129de92-ee91-425f-a854-07c553ee0b74,super love,20-11-2020,75,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,5fbf758a-376b-472c-8aca-a87ff1db3e6d,indifferent,24-11-2020,20,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,68724f58-bc4d-4ab0-a4e1-60cdd5e95e7d,intrigued,26-07-2020,45,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,225f147b-0951-40a8-96fb-2ceba9f3153a,dislike,13-05-2021,10,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,cad2d54d-9555-4dfe-bfcd-7a584895a002,scared,07-01-2021,15,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,40e643fb-369c-4ecb-beb7-810114f331fa,scared,26-02-2021,15,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,109782f9-4141-4d5a-826f-9a4ea672f65b,want,26-06-2020,70,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,98411adf-cfc0-400d-aac8-e215571ef3f2,heart,28-02-2021,60,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,c3988ef2-7e28-4db7-8981-c69f61a3bfce,heart,30-10-2020,60,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,4291e9a9-b4a8-42e1-b032-520b16f93888,super love,22-07-2020,75,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,8b49caad-bcc5-43de-bf40-34a66ff8805c,worried,28-07-2020,12,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,a90c3ed2-7c64-47c3-9da5-b10d05f6f9f2,hate,21-08-2020,5,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,225f147b-0951-40a8-96fb-2ceba9f3153a,hate,04-06-2021,5,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,9210e8dd-d2a2-4ea7-8cbd-f37e1e8efea5,indifferent,16-12-2020,20,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,f25dc445-de4a-47ee-92a4-0ff29c56656d,worried,08-06-2021,12,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,9bbcd241-2de4-4a55-a3fe-2292cfbdc11c,worried,04-05-2021,12,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,b3e73328-3638-4913-b7ae-3a6a64c1cd62,interested,26-03-2021,30,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,90e2caab-9daa-4bf0-8104-c25e6c70c59d,worried,16-12-2020,12,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,d51a3403-8bab-4d88-af4f-a429c6d8c168,disgust,29-12-2020,0,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,30a7de62-d6a1-47d6-963f-0724adf18c4b,want,11-02-2021,70,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,9dcb5fd8-9e7f-40d3-bd1d-edf33ecf6388,worried,04-10-2020,12,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,0f1f6aef-b094-4b4d-b6b6-412ebc42c12b,indifferent,25-07-2020,20,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,877ce8ba-564f-4b86-9cdc-94a93d9a7997,like,02-08-2020,50,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,dab237a2-dcc9-4322-a9b6-b2d16ee38c78,super love,26-08-2020,75,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,3f2d07e5-3604-4873-9737-bb44340773d8,worried,10-02-2021,12,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,624db443-c716-4227-ac84-a6f7c3a59162,intrigued,31-01-2021,45,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,64b82ed5-80dc-4fbb-9dfc-d7e037684f0e,disgust,27-04-2021,0,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,94bf7864-a52e-405e-a729-9702bf79c234,indifferent,27-06-2020,20,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,cf34e8ee-f508-47bc-baa1-bcc576e1084d,dislike,09-05-2021,10,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,92423e9a-4e8c-49bc-be75-c819912696ce,like,19-01-2021,50,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,ba55c3a8-5ab2-486a-8c90-b972117453bb,love,18-08-2020,65,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,192a526b-4952-4bda-b659-4661dab12716,hate,31-10-2020,5,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,922d93a7-d56a-4e74-b1bf-1e7bab42dcc4,super love,19-04-2021,75,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,cbc99939-e6a6-4269-9819-bffce6f38751,disgust,20-11-2020,0,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,330ded4b-db65-485a-80a4-6b3bffd33067,heart,24-10-2020,60,science,photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,80c9ce48-46f9-4f5e-b3ca-3b698fc2e949,hate,24-08-2020,5,science,photo
0491183b-be25-4108-b667-8c30d3cdbf50,ad4bd878-55e7-487c-a4db-470b23bbd832,peeking,23-07-2020,35,veganism,audio
0491183b-be25-4108-b667-8c30d3cdbf50,8abcf667-7be3-439f-97bb-3375a3de366c,disgust,11-07-2020,0,veganism,audio
0491183b-be25-4108-b667-8c30d3cdbf50,47def058-01cc-478f-9830-eaddcccac633,want,01-05-2021,70,veganism,audio
0491183b-be25-4108-b667-8c30d3cdbf50,3af8d78b-55c4-4ac0-8161-7cc3f6ec11c9,like,24-10-2020,50,veganism,audio
0491183b-be25-4108-b667-8c30d3cdbf50,75ef996f-dee4-47d9-87e2-9b58ebd76ff0,scared,16-01-2021,15,veganism,audio
0491183b-be25-4108-b667-8c30d3cdbf50,683d880b-3ccf-4f4d-8182-96e7a7a884bd,worried,19-07-2020,12,veganism,audio
0491183b-be25-4108-b667-8c30d3cdbf50,90898216-e580-46c0-8e79-f2df84a9676d,indifferent,24-03-2021,20,veganism,audio
359b93ea-446f-4202-8801-db238de5de4d,bbe8f83c-af9c-4dab-b5fa-7925822e450d,interested,31-08-2020,30,food,photo
359b93ea-446f-4202-8801-db238de5de4d,91dbe082-62c3-4bfd-9721-7c94be3a3d32,intrigued,30-09-2020,45,food,photo
359b93ea-446f-4202-8801-db238de5de4d,85eca06e-b8db-4fd9-b083-da47572c40b2,interested,02-05-2021,30,food,photo
359b93ea-446f-4202-8801-db238de5de4d,b1ceae0c-016d-421f-a6f0-488a7857f9f6,intrigued,28-11-2020,45,food,photo
359b93ea-446f-4202-8801-db238de5de4d,1f7e22c8-558a-4b6f-a04f-b219593f029e,like,11-04-2021,50,food,photo
359b93ea-446f-4202-8801-db238de5de4d,d2e48a3d-aeca-4b36-8550-f8cbb10d09b8,worried,04-08-2020,12,food,photo
